"id:ID(Person-ID)","name",":LABEL"
"1084052","Carlo De Mejo","Person"
"1107333","Antonella Interlenghi","Person"
"1117143","Giovanni Lombardo Radice","Person"
"1316697","Daniela Doria","Person"
"1151360","Luca Venantini","Person"
"1041002","比尔·奈伊","Person"
"1016680","海伦娜·伯翰·卡特","Person"
"1006956","拉尔夫·费因斯","Person"
"1075760","陈小春","Person"
"1028522","李灿森","Person"
"944794.8201142957","张锦程","Person"
"1274440","黎耀祥","Person"
"1150279","汤盈盈","Person"
"557656.0059528617","黎淑贤","Person"
"1275121","邹凯光","Person"
"1031793","郑伊健","Person"
"1003495","张柏芝","Person"
"1041368","林熙蕾","Person"
"1033280","谭耀文","Person"
"1031194","任达华","Person"
"1029805","林晓峰","Person"
"1003593","陈豪","Person"
"1017188","车婉婉","Person"
"925088.9797074376","姜大卫","Person"
"261852.42755913563","柯受良","Person"
"1032016","泰莉莎·拉塞尔","Person"
"1010573","加里·布塞","Person"
"1019051","托尼·柯蒂斯","Person"
"1086328","伊莎贝拉·德鲁蒙德","Person"
"1010833","谢天华","Person"
"1050076","黄秋生","Person"
"1037098","吴镇宇","Person"
"1033379","陈法拉","Person"
"1050735","黄日华","Person"
"1163752","元彪","Person"
"1002862","曾志伟","Person"
"1274440","黎耀祥","Person"
"1274442","黄德斌","Person"
"1047528","陈键锋","Person"
"1314568","吕慧仪","Person"
"1045255","布兰登·布拉德里","Person"
"1040522","帕克·波西","Person"
"1012513","德瑞·德·玛泰","Person"
"1041181","蒂姆·金尼","Person"
"1019052","吉娜·罗兰兹","Person"
"1004891","梅尔维尔·珀波","Person"
"1031224","查宁·塔图姆","Person"
"1025059","马特·波莫","Person"
"1013768","乔·曼根尼罗","Person"
"1044702","艾梅柏·希尔德","Person"
"1054154","贾达·萍克·史密斯","Person"
"1004571","伊丽莎白·班克斯","Person"
"1048128","安迪·麦克道威尔","Person"
"1009632","加布里埃尔·伊格莱西亚斯","Person"
"1220515","迈克尔·斯特拉罕","Person"
"1191632","克丽丝特尔·亨特","Person"
"1333618","简·麦克尼尔","Person"
"1314061","唐纳德·格洛弗","Person"
"1010684","凯文·纳什","Person"
"1000117","亚当·罗德里格兹","Person"
"1322167","史蒂芬·布斯","Person"
"1094347","罗达·格里菲丝","Person"
"1336032","金柏莉·德拉蒙德","Person"
"1088841","瑞克·佛莱尔","Person"
"1128855","胡安·彼德拉伊塔","Person"
"1076587","克劳迪奥·布鲁克","Person"
"1050156","西尔维娅·皮纳尔","Person"
"1166561","Enrique Álvarez Félix","Person"
"1350608","Hortensia Santoveña","Person"
"1139745","Francisco Reiguera","Person"
"1276785","Luis Aceves Castañeda","Person"
"624342.8221076726","Enrique García Álvarez","Person"
"691380.942521995","Antonio Bravo","Person"
"1072357","Enrique del Castillo","Person"
"920739.0888388358","Eduardo MacGregor","Person"
"1037430","保罗·威格纳","Person"
"1099156","John Gottowt","Person"
"1065822","Grete Berger","Person"
"1137772","Lyda Salmonova","Person"
"1108831","Lothar Körner","Person"
"1165369","Fritz Weidemann","Person"
"1043012","Hanns Heinz Ewers","Person"
"1116572","Alexander Moissi","Person"
"820338.3182121491","Fred Astaire","Person"
"928366.5390448201","Eleanor Powell","Person"
"483666.37389087706","George Murphy","Person"
"1361650","黄阿丽","Person"
"917841.3862743662","Dirk Bogarde","Person"
"606951.9721311547","Jon Whiteley","Person"
"1048359","丹尼尔·吉梅内斯·卡乔","Person"
"1144884","克劳迪娅 拉米莱斯","Person"
"147143.66010512525","Luis de Icaza","Person"
"881951.8204154924","Astrid Hadad","Person"
"525559.0717901298","Kathleen Quinlan  Deborah Blake","Person"
"777752.4766936083","Bibi Andersson  Dr. Fried","Person"
